X,Y,Z,EventID,date,hour,Xerr,Yerr,Zerr,M,Strike,Dip,Rake,WID,X2,Y2
69771.1,120035,-4047.9,1443,14/08/2005,0.414,34.9,36.7,53.6,-0.5,NAN,NAN,NAN,NAN,475771.1,6923035
69730.5,120082.6,-3970.4,1444,14/08/2005,0.437,18.4,25.2,34.6,-0.7,NAN,NAN,NAN,NAN,475730.5,6923082.6
69706.4,120119.6,-4209.4,1445,14/08/2005,0.808,23,19.1,34.6,-0.5,NAN,NAN,NAN,NAN,475706.4,6923119.6
69734.1,120009.5,-4028,1446,14/08/2005,0.964,48.5,57.6,78.6,-0.4,NAN,NAN,NAN,NAN,475734.1,6923009.5
69598.4,120099.3,-4063.7,1447,14/08/2005,1.003,37,45.1,63.1,-0.3,NAN,NAN,NAN,NAN,475598.4,6923099.3
69715.4,119997.2,-3958.1,1451,14/08/2005,1.21,36.8,41.8,64.6,-0.5,NAN,NAN,NAN,NAN,475715.4,6922997.2
69717.1,120006,-4044.2,1452,14/08/2005,1.243,36.1,38.4,54.5,-0.1,NAN,NAN,NAN,NAN,475717.1,6923006
69765.8,120044.6,-3955.7,1453,14/08/2005,1.461,43.8,45.1,68.9,-0.4,NAN,NAN,NAN,NAN,475765.8,6923044.6
69707.7,120105.9,-4174.6,1454,14/08/2005,1.624,26.9,29.6,39.2,-0.3,NAN,NAN,NAN,NAN,475707.7,6923105.9
69699.4,120039.4,-4138.5,1455,14/08/2005,1.659,36.3,37.2,54.1,-0.5,NAN,NAN,NAN,NAN,475699.4,6923039.4
69769.9,120072.2,-4128.9,1460,14/08/2005,2.617,38.4,33.7,48.4,-0.3,NAN,NAN,NAN,NAN,475769.9,6923072.2
69759.6,120054.7,-4072.8,1464,14/08/2005,2.863,42.6,44.4,65.7,-0.5,NAN,NAN,NAN,NAN,475759.6,6923054.7
69755.2,120029.8,-4039.1,1471,14/08/2005,3.679,32.2,33.4,49.6,-0.5,NAN,NAN,NAN,NAN,475755.2,6923029.8
69639.3,120064.6,-4016.7,1473,14/08/2005,3.947,37.8,40.4,58,0.6,NAN,NAN,NAN,NAN,475639.3,6923064.6
69635.8,120116.4,-4088.7,1476,14/08/2005,4.12,34.8,31.3,53.1,0.1,NAN,NAN,NAN,NAN,475635.8,6923116.4
69728.6,120025.7,-3950.5,1477,14/08/2005,4.18,35.2,40.6,60.7,-0.4,NAN,NAN,NAN,NAN,475728.6,6923025.7
69767.4,120061,-4048.6,1479,14/08/2005,4.652,47.9,40.5,75.9,-0.7,NAN,NAN,NAN,NAN,475767.4,6923061
69741.1,120031.2,-4027.1,1480,14/08/2005,4.655,41.1,41.1,60.4,-0.7,NAN,NAN,NAN,NAN,475741.1,6923031.2
69747.2,120000.4,-3983,1482,14/08/2005,4.799,36.2,38.4,55.1,-0.5,NAN,NAN,NAN,NAN,475747.2,6923000.4
69789.1,120037.6,-3976.5,1487,14/08/2005,5.243,45.5,47.6,71.5,-0.4,NAN,NAN,NAN,NAN,475789.1,6923037.6
69603.6,120080.7,-4045.3,1499,14/08/2005,6.956,29.7,31.2,44.6,-0.2,NAN,NAN,NAN,NAN,475603.6,6923080.7
69793.4,120026.7,-4062.3,1500,14/08/2005,6.967,38.7,40.9,58.1,1.1,NAN,NAN,NAN,NAN,475793.4,6923026.7
69624.7,120062.4,-4098.7,1505,14/08/2005,6.997,39.5,46.9,63.4,-0.6,NAN,NAN,NAN,NAN,475624.7,6923062.4
69721.2,120080,-4156.2,1512,14/08/2005,8.463,52.6,69.5,113.4,-0.7,NAN,NAN,NAN,NAN,475721.2,6923080
69656.5,120009.7,-4161.1,1515,14/08/2005,9.138,33.4,36.9,49.3,-0.5,NAN,NAN,NAN,NAN,475656.5,6923009.7
69685.7,120012.6,-4113.9,1520,14/08/2005,10.151,34,36,51.3,-0.5,NAN,NAN,NAN,NAN,475685.7,6923012.6
69598.9,119944.8,-4060,1521,14/08/2005,10.203,47.6,42.1,61.8,-0.3,NAN,NAN,NAN,NAN,475598.9,6922944.8
69626.2,120055.4,-4064.7,1522,14/08/2005,10.226,47.4,50.9,69.9,-0.5,NAN,NAN,NAN,NAN,475626.2,6923055.4
69743.7,120084.4,-4055.5,1523,14/08/2005,10.384,54.3,53.8,78.6,-0.7,NAN,NAN,NAN,NAN,475743.7,6923084.4
69623.2,119959.5,-4054.3,1524,14/08/2005,10.392,34.8,37.3,52.9,0.9,NAN,NAN,NAN,NAN,475623.2,6922959.5
69643.5,120053.8,-4079.5,1527,14/08/2005,11.539,24.4,26,37,0,NAN,NAN,NAN,NAN,475643.5,6923053.8
69701.8,120041.4,-4093.6,1528,14/08/2005,11.631,37.4,40.6,57.8,-0.1,NAN,NAN,NAN,NAN,475701.8,6923041.4
69649.8,120060.6,-4010.7,1529,14/08/2005,11.674,24.4,28,43.7,-0.7,NAN,NAN,NAN,NAN,475649.8,6923060.6
69643.9,119916.5,-4078.7,1534,14/08/2005,12.201,44.7,53.8,74.5,-0.5,NAN,NAN,NAN,NAN,475643.9,6922916.5
69741.2,120014.2,-4011.2,1539,14/08/2005,13.083,42.8,45.4,64.9,-0.4,NAN,NAN,NAN,NAN,475741.2,6923014.2
69576.9,120036.9,-4066.8,1544,14/08/2005,13.589,62.4,57.9,79.2,-0.4,NAN,NAN,NAN,NAN,475576.9,6923036.9
69807.3,120058.3,-4059.2,1552,14/08/2005,14.876,44.3,54,74.5,-0.7,NAN,NAN,NAN,NAN,475807.3,6923058.3
69665.3,120077.7,-4092.7,1558,14/08/2005,15.624,42.8,37.7,55.4,-0.3,NAN,NAN,NAN,NAN,475665.3,6923077.7
69641.1,119950.8,-4114.1,1560,14/08/2005,15.819,43.6,46.7,65.5,2.6,NAN,NAN,NAN,NAN,475641.1,6922950.8
69898.9,120064.4,-4152.6,1566,14/08/2005,15.842,65.3,50.2,56.1,-0.2,NAN,NAN,NAN,NAN,475898.9,6923064.4
69780.2,120033,-4093.6,1569,14/08/2005,15.854,38,40.2,56.7,0.3,NAN,NAN,NAN,NAN,475780.2,6923033
69672.2,120038.1,-4133.3,1571,14/08/2005,16.092,29.6,35.3,47.6,-0.3,NAN,NAN,NAN,NAN,475672.2,6923038.1
69635.5,120082.2,-4134.4,1572,14/08/2005,16.121,37.5,41.1,56.8,-0.4,NAN,NAN,NAN,NAN,475635.5,6923082.2
69700.9,120021.8,-4102.1,1579,14/08/2005,16.739,49.4,43.4,63.4,-0.3,NAN,NAN,NAN,NAN,475700.9,6923021.8
69750.3,120076.2,-4107.8,1580,14/08/2005,16.907,36.2,32.9,46,-0.3,NAN,NAN,NAN,NAN,475750.3,6923076.2
69853.8,120048.6,-4002.4,1581,14/08/2005,17.129,38.4,40.3,57.7,0.1,NAN,NAN,NAN,NAN,475853.8,6923048.6
69690.9,120016.4,-3890.4,1583,14/08/2005,17.361,29.8,26.6,53.7,-0.6,NAN,NAN,NAN,NAN,475690.9,6923016.4
69773.9,120026,-4055.2,1587,14/08/2005,18.026,39.8,41.5,61.5,-0.3,NAN,NAN,NAN,NAN,475773.9,6923026
69765.6,120014.3,-3984.4,1589,14/08/2005,18.29,47.9,42.2,60.7,0.1,NAN,NAN,NAN,NAN,475765.6,6923014.3
69673,120056.8,-4088,1590,14/08/2005,18.351,47.4,41.8,59.5,-0.4,NAN,NAN,NAN,NAN,475673,6923056.8
69656.6,119966.6,-4077.6,1593,14/08/2005,18.714,24.4,28.5,41.9,-0.4,NAN,NAN,NAN,NAN,475656.6,6922966.6
69618.8,120068.2,-4069.7,1594,14/08/2005,18.877,28.1,29.9,43.2,0.1,NAN,NAN,NAN,NAN,475618.8,6923068.2
69764.8,120046.1,-4142,1595,14/08/2005,19.851,38,40.2,57.6,-0.1,NAN,NAN,NAN,NAN,475764.8,6923046.1
69650.4,120047.7,-4092.5,1601,14/08/2005,21.052,25.8,27.5,39,0.1,NAN,NAN,NAN,NAN,475650.4,6923047.7
69774.5,120019.1,-3970.2,1602,14/08/2005,22.12,49.1,43.2,62.4,0,NAN,NAN,NAN,NAN,475774.5,6923019.1
69655.4,120078.6,-4086.8,1614,14/08/2005,23.786,50.4,42.6,74.7,-0.5,NAN,NAN,NAN,NAN,475655.4,6923078.6
69607.6,120111.1,-4132.4,1615,15/08/2005,0.425,37.1,43.3,54.6,-0.5,NAN,NAN,NAN,NAN,475607.6,6923111.1
69637.9,120056.7,-4016.8,1616,15/08/2005,0.546,39.7,35.2,50.9,0.3,NAN,NAN,NAN,NAN,475637.9,6923056.7
69712.1,120027.8,-4129,1617,15/08/2005,0.658,42.1,45.9,61.9,-0.5,NAN,NAN,NAN,NAN,475712.1,6923027.8
69759.7,120038,-4061.5,1618,15/08/2005,0.71,56.2,66.4,90.5,-0.5,NAN,NAN,NAN,NAN,475759.7,6923038
69703.1,119991.2,-3924.4,1619,15/08/2005,0.713,31.1,37.5,59.9,-0.6,NAN,NAN,NAN,NAN,475703.1,6922991.2
69730.4,120065.1,-4033.4,1620,15/08/2005,1.091,44,53.6,81.5,-0.6,NAN,NAN,NAN,NAN,475730.4,6923065.1
69744,120018.5,-4044.1,1622,15/08/2005,1.289,35,40.8,58.2,-0.3,NAN,NAN,NAN,NAN,475744,6923018.5
69685.3,119995,-4170.3,1626,15/08/2005,2.623,43.8,48.2,63.6,-0.6,NAN,NAN,NAN,NAN,475685.3,6922995
69766,120082.6,-3971.9,1635,15/08/2005,3.861,62.7,55.4,109.6,-0.5,NAN,NAN,NAN,NAN,475766,6923082.6
69559.3,119948.8,-3975.5,1637,15/08/2005,4.084,39.3,34.1,71,-0.7,NAN,NAN,NAN,NAN,475559.3,6922948.8
69698.4,120025.9,-3949.5,1641,15/08/2005,5.215,32,39.2,55.7,-0.7,NAN,NAN,NAN,NAN,475698.4,6923025.9
69655.9,120098,-4215.2,1653,15/08/2005,6.969,48.4,58.2,85.7,-0.6,NAN,NAN,NAN,NAN,475655.9,6923098
69798.3,120032,-3972.5,1655,15/08/2005,7.301,40.6,42.8,60.4,0,NAN,NAN,NAN,NAN,475798.3,6923032
69641.2,120080.6,-4058.9,1656,15/08/2005,7.413,32.2,30.8,52.5,0.2,NAN,NAN,NAN,NAN,475641.2,6923080.6
69740,120011.8,-4017.3,1660,15/08/2005,7.812,41.7,49.4,67.6,-0.4,NAN,NAN,NAN,NAN,475740,6923011.8
69645.2,120145.9,-3918.2,1672,15/08/2005,8.433,55,43.6,80.6,-0.9,NAN,NAN,NAN,NAN,475645.2,6923145.9
69682.5,120003.5,-4132.1,1674,15/08/2005,8.783,35,37.5,51.6,-0.2,NAN,NAN,NAN,NAN,475682.5,6923003.5
69708.1,120047.2,-4031.4,1675,15/08/2005,9.261,32.8,34,49.8,-0.4,NAN,NAN,NAN,NAN,475708.1,6923047.2
69779,120017.9,-4006.8,1677,15/08/2005,9.534,30,34.9,49.9,-0.6,NAN,NAN,NAN,NAN,475779,6923017.9
69757.8,120033.4,-4078.5,1678,15/08/2005,9.547,37.1,43.8,59.5,-0.4,NAN,NAN,NAN,NAN,475757.8,6923033.4
69772.1,120037.5,-4044.8,1679,15/08/2005,9.589,35.5,36.8,54.6,-0.2,NAN,NAN,NAN,NAN,475772.1,6923037.5
69669.7,120093.5,-4125,1683,15/08/2005,9.986,42.2,37.1,54.4,-0.4,NAN,NAN,NAN,NAN,475669.7,6923093.5
69674.6,120062.9,-4096.1,1684,15/08/2005,10.022,36,31.9,45.4,0.5,NAN,NAN,NAN,NAN,475674.6,6923062.9
69821.4,120005.3,-4050,1686,15/08/2005,10.12,33.4,35.2,49.9,-0.1,NAN,NAN,NAN,NAN,475821.4,6923005.3
69622.2,120049.2,-4037.8,1688,15/08/2005,10.224,40,42.8,61.2,0.7,NAN,NAN,NAN,NAN,475622.2,6923049.2
69656.4,120123.6,-4086.1,1690,15/08/2005,10.309,47.1,41.3,72.8,0,NAN,NAN,NAN,NAN,475656.4,6923123.6
69725.7,120020.2,-4088.7,1704,15/08/2005,12.978,27.5,31.5,47.9,-0.4,NAN,NAN,NAN,NAN,475725.7,6923020.2
69789.7,120053.1,-4041.3,1711,15/08/2005,14.294,54.7,52.2,69.4,-0.6,NAN,NAN,NAN,NAN,475789.7,6923053.1
69807.3,120111.8,-4121,1714,15/08/2005,14.587,67.5,46.2,60.5,-0.5,NAN,NAN,NAN,NAN,475807.3,6923111.8
69652.3,120057,-4088.9,1737,15/08/2005,15.467,24.4,26,37,0.2,NAN,NAN,NAN,NAN,475652.3,6923057
69731.4,120096,-4176.5,1740,15/08/2005,16.018,40.4,32.7,39.9,1.2,NAN,NAN,NAN,NAN,475731.4,6923096
69671.2,119975.3,-4149.3,1748,15/08/2005,17.142,33.3,33.3,42.3,-0.1,NAN,NAN,NAN,NAN,475671.2,6922975.3
69673.9,120010.9,-4132.4,1750,15/08/2005,17.16,32.4,31.8,42.9,-0.1,NAN,NAN,NAN,NAN,475673.9,6923010.9
69647.9,119976.2,-4057.3,1752,15/08/2005,17.458,40.5,39.5,58.8,-0.5,NAN,NAN,NAN,NAN,475647.9,6922976.2
69792.1,120042.9,-4171.4,1753,15/08/2005,17.609,40.8,32.9,40,0.2,NAN,NAN,NAN,NAN,475792.1,6923042.9
69752.9,120075.7,-4129.9,1755,15/08/2005,17.616,43.3,41.6,55.6,-0.2,NAN,NAN,NAN,NAN,475752.9,6923075.7
69755.1,120087.6,-4147.1,1756,15/08/2005,17.619,44.2,43.6,55.4,0.1,NAN,NAN,NAN,NAN,475755.1,6923087.6
69694.5,120086.5,-4113.8,1761,15/08/2005,17.903,43.6,43.4,72.2,-0.7,NAN,NAN,NAN,NAN,475694.5,6923086.5
69609.2,120081.7,-4061.7,1767,15/08/2005,18.716,27.2,29,42,0.1,NAN,NAN,NAN,NAN,475609.2,6923081.7
69845.4,120072.1,-3998.8,1775,15/08/2005,21.042,53.9,41.1,52.3,0.2,NAN,NAN,NAN,NAN,475845.4,6923072.1
69773.5,120119.8,-4160.9,1777,15/08/2005,21.425,50.4,40.7,49.5,0.2,NAN,NAN,NAN,NAN,475773.5,6923119.8
69646.5,120095.3,-4014.4,1778,15/08/2005,21.471,40.6,44.7,81.3,-0.8,NAN,NAN,NAN,NAN,475646.5,6923095.3
69711.5,120002,-3925.5,1780,15/08/2005,21.493,29.4,32.9,54,-0.5,NAN,NAN,NAN,NAN,475711.5,6923002
69705.6,120027.6,-3906.3,1782,15/08/2005,21.994,29.5,27.3,57.6,-0.7,NAN,NAN,NAN,NAN,475705.6,6923027.6
69754,120040.8,-4052.2,1785,15/08/2005,22.036,37.7,38.2,59,-0.7,NAN,NAN,NAN,NAN,475754,6923040.8
69791.4,120036.1,-4074.5,1786,15/08/2005,22.264,34.5,30.6,51.7,1.6,NAN,NAN,NAN,NAN,475791.4,6923036.1
69644.3,119986.1,-4100.4,1791,15/08/2005,22.421,31.2,33.6,47.2,-0.4,NAN,NAN,NAN,NAN,475644.3,6922986.1
69689.5,120053.5,-4063.5,1795,15/08/2005,23.614,25.6,26.3,33.7,0.3,NAN,NAN,NAN,NAN,475689.5,6923053.5
69677.6,120034.3,-4111.5,1799,15/08/2005,23.934,39.2,34.7,49.2,0.9,NAN,NAN,NAN,NAN,475677.6,6923034.3
69664.5,119983.1,-4020.1,1801,16/08/2005,0.643,22.8,24.3,41.7,-0.6,NAN,NAN,NAN,NAN,475664.5,6922983.1
69592,119985.1,-4086,1804,16/08/2005,0.819,50.5,44.7,65.5,-0.5,NAN,NAN,NAN,NAN,475592,6922985.1
69692.1,120023.7,-3881.8,1812,16/08/2005,1.744,20.4,17.6,36.8,-0.6,NAN,NAN,NAN,NAN,475692.1,6923023.7
69586.8,119918.7,-4074.4,1819,16/08/2005,2.225,33.2,35.4,51.4,0.4,NAN,NAN,NAN,NAN,475586.8,6922918.7
69611.2,119939.9,-4064.9,1820,16/08/2005,2.469,41.9,49.5,70.4,-0.3,NAN,NAN,NAN,NAN,475611.2,6922939.9
69619.4,119979.3,-4138,1821,16/08/2005,2.521,51.8,53.7,71.6,-0.6,NAN,NAN,NAN,NAN,475619.4,6922979.3
69620,119969.8,-4134.7,1822,16/08/2005,2.574,77.5,57.1,79.6,-0.6,NAN,NAN,NAN,NAN,475620,6922969.8
69662.1,120082,-4110.5,1831,16/08/2005,3.081,36.9,32.7,46.6,0.3,NAN,NAN,NAN,NAN,475662.1,6923082
69754.5,119942.2,-4081.6,1838,16/08/2005,3.434,31.1,32.2,47.1,0.2,NAN,NAN,NAN,NAN,475754.5,6922942.2
69571,119992.4,-4080.9,2150,16/08/2005,10.038,39.8,35.2,61.8,-0.6,NAN,NAN,NAN,NAN,475571,6922992.4
69660.6,120009.9,-4106.4,2204,16/08/2005,11.666,38.9,37.6,49.7,0,NAN,NAN,NAN,NAN,475660.6,6923009.9
69566.6,119958,-4034.9,2206,16/08/2005,11.693,36.1,37.8,56.1,-0.5,NAN,NAN,NAN,NAN,475566.6,6922958
69711.8,120081.2,-4149.7,2207,16/08/2005,11.696,27.4,27.9,34.9,0,NAN,NAN,NAN,NAN,475711.8,6923081.2
69675.4,120118.8,-4051.1,2253,16/08/2005,12.942,53.3,44.8,95.5,-0.3,NAN,NAN,NAN,NAN,475675.4,6923118.8
69726.9,120022.9,-4062.8,2260,16/08/2005,13.234,48.8,51,68.4,-0.6,NAN,NAN,NAN,NAN,475726.9,6923022.9
69779.1,120045.6,-4135,2264,16/08/2005,13.292,48.6,36.7,46.5,-0.5,NAN,NAN,NAN,NAN,475779.1,6923045.6
69669.9,119995,-4103.8,2303,16/08/2005,14.595,36.5,38.5,53.6,0.6,NAN,NAN,NAN,NAN,475669.9,6922995
69679,119987.2,-4085.3,2306,16/08/2005,14.624,42.8,45.2,62.9,-0.1,NAN,NAN,NAN,NAN,475679,6922987.2
69812.9,120061.3,-4077.6,2320,16/08/2005,16.121,30.3,31.2,45.2,-0.4,NAN,NAN,NAN,NAN,475812.9,6923061.3
69818.8,120092.7,-4078.3,2327,16/08/2005,16.65,36.4,38.1,52.9,-0.7,NAN,NAN,NAN,NAN,475818.8,6923092.7
69765.6,120049.2,-4076.3,2330,16/08/2005,16.869,37.5,37.9,58.4,-0.5,NAN,NAN,NAN,NAN,475765.6,6923049.2
69717.3,120021.7,-4030.3,2332,16/08/2005,16.899,33.1,34.4,51.2,-0.5,NAN,NAN,NAN,NAN,475717.3,6923021.7
69729.6,120016.3,-3977.3,2333,16/08/2005,16.904,12.5,17.5,27.7,-0.6,NAN,NAN,NAN,NAN,475729.6,6923016.3
69692.2,120093.7,-4117,2340,16/08/2005,17.415,19.9,17.8,39.1,-0.5,NAN,NAN,NAN,NAN,475692.2,6923093.7
69735.8,120045.9,-4051.9,2345,16/08/2005,17.593,39.7,39.8,58.3,-0.5,NAN,NAN,NAN,NAN,475735.8,6923045.9
69631.4,120077.6,-4030.5,2363,16/08/2005,20.131,28.1,29.8,43.4,-0.2,NAN,NAN,NAN,NAN,475631.4,6923077.6
69885.2,120073.2,-4017.9,2371,16/08/2005,21.27,43.7,42.2,54.5,0.1,NAN,NAN,NAN,NAN,475885.2,6923073.2
69658.6,120011.2,-4089.7,2375,16/08/2005,21.448,37.6,33.5,46.9,-0.1,NAN,NAN,NAN,NAN,475658.6,6923011.2
69839,120134.3,-4042.1,2384,16/08/2005,22.015,54.4,40,65.3,-0.1,NAN,NAN,NAN,NAN,475839,6923134.3
69622.5,120107.9,-4044.6,2388,16/08/2005,22.329,36.1,34.3,61.2,-0.2,NAN,NAN,NAN,NAN,475622.5,6923107.9
69705.7,120007.6,-3930.7,2390,16/08/2005,22.438,30.6,39.5,59.1,-0.5,NAN,NAN,NAN,NAN,475705.7,6923007.6
69577.1,119873.5,-4150.2,2409,16/08/2005,23.808,41.2,43.6,62.8,0.8,NAN,NAN,NAN,NAN,475577.1,6922873.5
69537.6,119919.6,-4062.2,2421,17/08/2005,0.343,35.9,32.5,54.9,-0.2,NAN,NAN,NAN,NAN,475537.6,6922919.6
69644.3,119979.3,-4047.6,2429,17/08/2005,1.224,22.6,24.8,40.5,-0.5,NAN,NAN,NAN,NAN,475644.3,6922979.3
69840.8,120049.1,-4039.6,2438,17/08/2005,1.758,42,42.1,61.5,-0.4,NAN,NAN,NAN,NAN,475840.8,6923049.1
69792.4,120078.7,-4021.5,2456,17/08/2005,2.4,52.5,55.6,67.2,0,NAN,NAN,NAN,NAN,475792.4,6923078.7
69787.3,120073.9,-4034.5,2486,17/08/2005,3.601,43,43.2,63.2,-0.3,NAN,NAN,NAN,NAN,475787.3,6923073.9
69812.7,120054.3,-4009.3,2487,17/08/2005,3.635,37.2,39.3,55.2,-0.2,NAN,NAN,NAN,NAN,475812.7,6923054.3
69581.2,119941.7,-4006.5,2494,17/08/2005,4.131,38.6,44.7,68.9,0.4,NAN,NAN,NAN,NAN,475581.2,6922941.7
69721.3,120162.7,-4004.4,2501,17/08/2005,4.523,50.8,59.1,55.1,-0.6,NAN,NAN,NAN,NAN,475721.3,6923162.7
69790.9,120072.1,-4074.3,2523,17/08/2005,6.312,39.6,40.8,59.4,-0.5,NAN,NAN,NAN,NAN,475790.9,6923072.1
69797.8,120068.9,-4020.2,2574,17/08/2005,7.848,37,38.1,55.8,-0.4,NAN,NAN,NAN,NAN,475797.8,6923068.9
69842.8,120039.6,-4042.3,2577,17/08/2005,8.043,34.5,36.3,51.7,0.8,NAN,NAN,NAN,NAN,475842.8,6923039.6
69731.6,120027.7,-3937.3,2579,17/08/2005,8.19,28.4,36.6,54.6,-0.7,NAN,NAN,NAN,NAN,475731.6,6923027.7
69569,119947.7,-4038.8,2583,17/08/2005,8.67,76.5,60,96.2,-0.5,NAN,NAN,NAN,NAN,475569,6922947.7
69648.4,120097.7,-4128.2,2593,17/08/2005,10.047,45,32.2,62.7,-0.4,NAN,NAN,NAN,NAN,475648.4,6923097.7
69623.9,120083.3,-4062.7,2594,17/08/2005,10.049,30.7,31.7,48.9,0,NAN,NAN,NAN,NAN,475623.9,6923083.3
69732.2,120027.7,-3976.5,2605,17/08/2005,11.8,46.7,39.9,60.8,-0.4,NAN,NAN,NAN,NAN,475732.2,6923027.7
69723,120074.2,-4125.4,2607,17/08/2005,13.096,37.6,33.3,64.6,-0.6,NAN,NAN,NAN,NAN,475723,6923074.2
69810.9,120079.7,-4058.9,2620,17/08/2005,15.62,38.2,39.3,57.3,-0.5,NAN,NAN,NAN,NAN,475810.9,6923079.7
69643.9,120061.7,-4069.5,2623,17/08/2005,16.57,26.1,27.9,39.1,0,NAN,NAN,NAN,NAN,475643.9,6923061.7
69531.7,119927,-4052.9,2626,17/08/2005,17.171,39.3,42.4,60.1,-0.2,NAN,NAN,NAN,NAN,475531.7,6922927
69669,120059.4,-4119.3,2630,17/08/2005,18.463,37.6,47.2,68.9,-0.4,NAN,NAN,NAN,NAN,475669,6923059.4
69619,120054.1,-4097.4,2631,17/08/2005,18.508,19.4,20.2,29.3,-0.4,NAN,NAN,NAN,NAN,475619,6923054.1
69778.2,120097.5,-4160.1,2633,17/08/2005,19.018,44.1,54.7,79.4,-0.5,NAN,NAN,NAN,NAN,475778.2,6923097.5
69603,120044,-4030.5,2635,17/08/2005,19.06,14.8,13.1,26.5,-0.5,NAN,NAN,NAN,NAN,475603,6923044
69642.1,119949,-4051.8,2640,17/08/2005,20.13,29.8,34.2,52.3,0.7,NAN,NAN,NAN,NAN,475642.1,6922949
69827,120055.8,-4020.2,2645,17/08/2005,21.384,30.7,31.6,46.2,-0.3,NAN,NAN,NAN,NAN,475827,6923055.8
69864.9,120047.5,-3965,2906,17/08/2005,22.434,32.9,45.8,72.4,-0.7,NAN,NAN,NAN,NAN,475864.9,6923047.5
69573.9,120052.7,-4035.3,2908,17/08/2005,22.676,24.3,34,53,-0.3,NAN,NAN,NAN,NAN,475573.9,6923052.7
69692,120042.1,-3914.5,2910,17/08/2005,23.033,18.8,17.9,39.1,-0.5,NAN,NAN,NAN,NAN,475692,6923042.1
69607.6,119873.5,-3946.4,2911,17/08/2005,23.181,21.1,29,45.1,-0.1,NAN,NAN,NAN,NAN,475607.6,6922873.5
69798.2,120068.8,-3966.4,2660,18/08/2005,1.451,23,26,40.7,-0.5,NAN,NAN,NAN,NAN,475798.2,6923068.8
69824.8,120027.7,-3994.6,2665,18/08/2005,2.091,28,31.5,48.1,0.5,NAN,NAN,NAN,NAN,475824.8,6923027.7
69817.9,120017.4,-4047,2666,18/08/2005,2.097,22.2,29.9,39.1,-0.6,NAN,NAN,NAN,NAN,475817.9,6923017.4
69835.1,119927.9,-3929.5,2669,18/08/2005,2.216,30.1,33.2,54.2,-0.2,NAN,NAN,NAN,NAN,475835.1,6922927.9
69784.9,120011,-4031.9,2671,18/08/2005,2.424,32.7,37,56.2,0.5,NAN,NAN,NAN,NAN,475784.9,6923011
69749.7,119977.2,-3984.3,2673,18/08/2005,2.443,26.4,29.9,45.9,-0.2,NAN,NAN,NAN,NAN,475749.7,6922977.2
69751.7,120036.3,-3967.1,2681,18/08/2005,4.514,35.8,41.3,61.4,-0.4,NAN,NAN,NAN,NAN,475751.7,6923036.3
69754.4,120027.7,-3954.2,2683,18/08/2005,4.657,37.5,43.2,64.4,-0.3,NAN,NAN,NAN,NAN,475754.4,6923027.7
69628.7,120054.9,-4005.6,2687,18/08/2005,5.047,27.6,32.3,48.1,0,NAN,NAN,NAN,NAN,475628.7,6923054.9
69611.2,120046.5,-3963.4,2691,18/08/2005,5.544,10.7,19.7,20.2,-0.5,NAN,NAN,NAN,NAN,475611.2,6923046.5
69664.6,120101.2,-4003.1,2696,18/08/2005,6.057,46.8,44.3,93.2,-0.3,NAN,NAN,NAN,NAN,475664.6,6923101.2
69599.8,120084,-4044.3,2700,18/08/2005,6.417,17.3,19.9,31.3,-0.4,NAN,NAN,NAN,NAN,475599.8,6923084
69556.1,119909.5,-4007.7,2711,18/08/2005,8.867,38.2,44.3,68.5,0.4,NAN,NAN,NAN,NAN,475556.1,6922909.5
69744.6,120023.1,-4090.4,2716,18/08/2005,9.177,25.7,47.2,47.5,-0.4,NAN,NAN,NAN,NAN,475744.6,6923023.1
69700.4,120054.6,-3930,2719,18/08/2005,9.901,20.3,27.7,38.4,-0.6,NAN,NAN,NAN,NAN,475700.4,6923054.6
69709.7,119983.8,-3984,2728,18/08/2005,10.795,45.8,63.6,101.5,-0.7,NAN,NAN,NAN,NAN,475709.7,6922983.8
69783.8,120169.8,-4087.4,2729,18/08/2005,11.129,55.1,49.4,108,-0.8,NAN,NAN,NAN,NAN,475783.8,6923169.8
69580.1,119929.1,-4041.9,2743,18/08/2005,13.606,28,32.4,49.7,-0.1,NAN,NAN,NAN,NAN,475580.1,6922929.1
69747.2,119988.8,-4064.5,2745,18/08/2005,14.201,36.3,32.7,50.5,0.4,NAN,NAN,NAN,NAN,475747.2,6922988.8
69577.8,119972.4,-4080.4,2748,18/08/2005,14.262,37.2,32.9,74.1,-0.3,NAN,NAN,NAN,NAN,475577.8,6922972.4
69727.5,119989.7,-3915.5,2755,18/08/2005,15.298,18.6,25.8,41.6,-0.7,NAN,NAN,NAN,NAN,475727.5,6922989.7
69529.5,119885.3,-3942.8,2764,18/08/2005,16.182,24.3,28.2,44.2,0.2,NAN,NAN,NAN,NAN,475529.5,6922885.3
69586.4,119933.2,-3991.3,2767,18/08/2005,16.698,33.5,38.7,59.9,-0.1,NAN,NAN,NAN,NAN,475586.4,6922933.2
69847.5,120006.1,-3969.8,2915,18/08/2005,16.816,30.3,42,67,-0.7,NAN,NAN,NAN,NAN,475847.5,6923006.1
69677.5,119956.8,-3923.6,2918,18/08/2005,17.768,13.4,17.8,29.5,-0.2,NAN,NAN,NAN,NAN,475677.5,6922956.8
69711.4,119973.2,-4122.6,2923,18/08/2005,19.276,43,60.4,95.2,0.1,NAN,NAN,NAN,NAN,475711.4,6922973.2
